"","Status","Score","Match_type","Side","Match_addr","ARC_Street","File_","Directory","Full_Link","Quick_Link","Date_","Location","Back_of_Sh","Job_Catego","Hyperlink","Leak_Numbe","Leak_Num_Y","Leak_Class","POINT_X","POINT_Y","lon","lat"
"8696","M",0,"A",NA,"E FAYETTE ST & MONTGOMERY ST, , 13202","E. Fayette St. & Montgomery St.","DOC092914-09292014121414.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121414.tif","DOC092914-09292014121414.tif",2014-09-23,"E. Fayette St. & Montgomery St.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121414.tif","336","2014",0,-8476904,5319381,-76.14932,43.04866
"8697","M",0,"A","R","300 S STATE ST, 13202","300 S. State St.","DOC092914-09292014121434.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121434.tif","DOC092914-09292014121434.tif",2014-09-22,"300 S. State St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121434.tif","335","2014",0,-8476700,5319380,-76.14749,43.04865
"8698","M",0,"M",NA,"SALT SPRINGS RD & DEMONG DR, , 13214","SALT SPRINGS RD. & DEMONG DR.","DOC092914-09292014121446.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121446.tif","DOC092914-09292014121446.tif",2014-09-22,"Salt Springs Rd. & Demong Dr.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121446.tif",NA,NA,0,-8470703,5319242,-76.09362,43.04775
"8699","M",0,"A",NA,"125 KENMORE AVE, 13205","125 Kenmore Ave.","DOC092914-09292014121454.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121454.tif","DOC092914-09292014121454.tif",2014-09-22,"125 Kenmore Ave.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121454.tif",NA,NA,0,-8477174,5314468,-76.15175,43.0164
"8700","M",0,"A",NA,"113 HERKIMER ST, 13027","113 Herkimer St.","DOC092914-09292014121527.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121527.tif","DOC092914-09292014121527.tif",2014-09-19,"113 Herkimer St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121527.tif",NA,NA,0,-8481380,5320185,-76.18953,43.05393
"8701","M",0,"A",NA,"125 SEARLWYN RD, 13205","125 Searlwyn Rd.","DOC092914-09292014121534.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121534.tif","DOC092914-09292014121534.tif",2014-09-19,"125 Searlwyn Rd.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121534.tif",NA,NA,0,-8476196,5310714,-76.14296,42.99173
"8702","M",0,"A","R","450 KIMBER RD, 13224","450 Kimber Rd.","DOC092914-09292014121542.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121542.tif","DOC092914-09292014121542.tif",2014-09-19,"450 Kimber Rd.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121542.tif","334","2014",0,-8470651,5317222,-76.09316,43.03448
"8703","M",0,"A","R","150 E FAYETTE ST, 13202","150 E. Fayette St.","DOC092914-09292014121557.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121557.tif","DOC092914-09292014121557.tif",2014-09-18,"150 E. Fayette St.",NA,"Main Installation/Replacement","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121557.tif",NA,NA,0,-8477113,5319377,-76.1512,43.04863
"8704","M",0,"A",NA,"ERIE ST & AVERY AV, , 13204","Erie St. & Avery Ave.","DOC092914-09292014121605.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121605.tif","DOC092914-09292014121605.tif",2014-09-18,"Erie St. & Avery Ave.",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121605.tif","333","2014",0,-8481880,5319796,-76.19402,43.05138
"8705","M",0,"A","L","401 W BEAR ST, 13204","401 W. Bear St.","DOC092914-09292014121612.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121612.tif","DOC092914-09292014121612.tif",2014-09-18,"401 W. Bear St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121612.tif",NA,NA,0,-8479221,5321285,-76.17014,43.06116
"8706","M",0,"A","R","420 HARTSON ST, 13204","420-422 Hartson St.","DOC092914-09292014121627.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121627.tif","DOC092914-09292014121627.tif",2014-09-17,"420-422 Hartson St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121627.tif",NA,NA,0,-8480313,5317522,-76.17994,43.03645
"8707","M",0,"A","R","366 W ONONDAGA ST, 13202","366 W. Onondaga St.","DOC092914-09292014121635.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121635.tif","DOC092914-09292014121635.tif",2014-09-17,"366 W. Onondaga St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121635.tif",NA,NA,0,-8477676,5318292,-76.15626,43.04151
"8708","M",0,"A",NA,"VALLEY DR & KEEN PL, , 13207","Valley Dr. & Keen Pl.","DOC092914-09292014121651.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121651.tif","DOC092914-09292014121651.tif",2014-09-16,"Valley Dr. & Keen Pl.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121651.tif",NA,NA,0,-8478048,5314308,-76.1596,43.01535
"8709","M",0,"A",NA,"MEDORA PL & VALLEY DR, , 13207","Medora Pl. & Valley Dr.","DOC092914-09292014121704.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121704.tif","DOC092914-09292014121704.tif",2014-09-16,"Medora Pl. & Valley Dr.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121704.tif",NA,NA,0,-8477990,5314160,-76.15908,43.01438
"8710","M",0,"A","R","612 OAKWOOD AV, 13205","612-614 Oakwood Ave.","DOC092914-09292014121222.tif","S:\WORKSHEETS\Worksheets_2014-09","S:\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121222.tif","DOC092914-09292014121222.tif",2014-09-26,"612-614 Oakwood Ave.",NA,"Outside Service Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-09\DOC092914-09292014121222.tif","340","2014",0,-8476323,5316736,-76.14411,43.03129
"8711","M",0,"A",NA,"341 RIEGEL ST, 13029","341 Riegel St.","DOC101014-10102014083819.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083819.tif","DOC101014-10102014083819.tif",2014-10-09,"341 Riegel St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083819.tif",NA,NA,0,-8473214,5320381,-76.11617,43.05522
"8712","M",0,"A","R","100 W FAYETTE ST, 13202","100-110 W. Fayette St.","DOC101014-10102014083831.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083831.tif","DOC101014-10102014083831.tif",2014-10-09,"100-110 W. Fayette St.",NA,"Repair/Hook Up Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083831.tif",NA,NA,0,-8477227,5319396,-76.15222,43.04876
"8713","M",0,"A",NA,"116 WINDSOR PL, 13210","116 Windsor Pl.","DOC101014-10102014083843.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083843.tif","DOC101014-10102014083843.tif",2014-10-09,"116 Windsor Pl.",NA,"Repair/Hook Up Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083843.tif",NA,NA,0,-8474256,5316726,-76.12553,43.03123
"8714","M",0,"A",NA,"HERKIMER ST & AVERY AV, , 13204","Herkimer St. & Avery Av.","DOC101014-10102014083903.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083903.tif","DOC101014-10102014083903.tif",2014-10-08,"Herkimer St. & Avery Av.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083903.tif",NA,NA,0,-8481954,5319944,-76.19469,43.05235
"8715","M",0,"A",NA,"HERKIMER ST & AVERY AV, , 13204","Herkimer St. & Avery Av.","DOC101014-10102014083910.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083910.tif","DOC101014-10102014083910.tif",2014-10-08,"Herkimer St. & Avery Av.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083910.tif",NA,NA,0,-8481954,5319944,-76.19469,43.05235
"8716","M",0,"A","L","257 FURMAN ST, 13205","257 Furman St.","DOC101014-10102014083919.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083919.tif","DOC101014-10102014083919.tif",2014-10-08,"257 Furman St.",NA,"Outside Service Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083919.tif","344","2014",0,-8477205,5316664,-76.15203,43.03082
"8717","M",0,"A",NA,"319 TAFT AVE, 13206","319 Taft Av.","DOC101014-10102014083929.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083929.tif","DOC101014-10102014083929.tif",2014-10-08,"319 Taft Av.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083929.tif","345","2014",0,-8473109,5323453,-76.11523,43.07538
"8718","M",0,"A",NA,"S STATE ST & MADISON ST, , 13202","S. State St. & Madison St.","DOC101014-10102014083958.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083958.tif","DOC101014-10102014083958.tif",2014-10-07,"S. State St. & Madison St.",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014083958.tif",NA,NA,0,-8476702,5318895,-76.14751,43.04547
"8719","M",0,"M","R",NA,"2080 FLAT ROCK RD.","DOC101014-10102014084008.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084008.tif","DOC101014-10102014084008.tif",2014-10-07,"2080 Flat Rock Rd.",NA,"Conduit Repairs","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084008.tif","186","2014",0,-8500981,5315134,-76.36561,43.02077
"8720","M",0,"A",NA,"153 UPLAND RD, 13207","153 Upland Rd.","DOC101014-10102014084032.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084032.tif","DOC101014-10102014084032.tif",2014-10-06,"153 Upland Rd.",NA,"Conduit Repairs","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084032.tif","264","2014",0,-8480727,5316680,-76.18367,43.03092
"8721","M",0,"A",NA,"E ONONDAGA ST & E JEFFERSON ST, , 13202","E Onondaga St. & Jefferson St.","DOC101014-10102014084041.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084041.tif","DOC101014-10102014084041.tif",2014-10-06,"E Onondaga St. & Jefferson St.",NA,"Dig Gate Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084041.tif",NA,NA,0,-8476838,5319135,-76.14873,43.04705
"8722","M",0,"A",NA,"S STATE ST & E ONONDAGA ST, , 13202","S. State St. & E. Onondaga  St.","DOC101014-10102014084052.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084052.tif","DOC101014-10102014084052.tif",2014-10-06,"S. State St. & E. Onondaga  St.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084052.tif",NA,NA,0,-8476692,5319296,-76.14742,43.0481
"8723","M",0,"A",NA,"108 FITCH ST, 11733","108 Fitch St.","DOC101014-10102014084101.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084101.tif","DOC101014-10102014084101.tif",2014-10-06,"108 Fitch St.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084101.tif",NA,NA,0,-8478786,5317351,-76.16623,43.03533
"8724","M",0,"A","R","320 E JEFFERSON ST, 13202","320 E. Jefferson St.","DOC101014-10102014084130.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084130.tif","DOC101014-10102014084130.tif",2014-10-05,"320 E. Jefferson St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084130.tif","343","2014",0,-8476810,5319126,-76.14848,43.04699
"8725","M",0,"A",NA,"STOLP AV & VELASKO RD, , 13207","Stolp Av. & Velasko Rd.","DOC101014-10102014084147.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084147.tif","DOC101014-10102014084147.tif",2014-10-03,"Stolp Av. & Velasko Rd.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084147.tif",NA,NA,0,-8480961,5316495,-76.18577,43.02971
"8726","M",0,"A","R","200 TWIN HILLS DR, 13207","200 Twin Hills Dr.","DOC101014-10102014084207.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084207.tif","DOC101014-10102014084207.tif",2014-10-03,"200 Twin Hills Dr.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084207.tif",NA,NA,0,-8479587,5315867,-76.17343,43.02559
"8727","M",0,"A","R","310 JOHN ST, 13208","310 John St.","DOC101014-10102014084251.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084251.tif","DOC101014-10102014084251.tif",2014-10-02,"310 John St.",NA,"Repair/Hook Up Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084251.tif",NA,NA,0,-8476560,5321922,-76.14624,43.06533
"8728","M",0,"A","R","1000 W GENESEE ST, 13204","1000-1008 W. Genesee St.","DOC101014-10102014084308.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084308.tif","DOC101014-10102014084308.tif",2014-10-03,"1000-1008 W. Genesee St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084308.tif",NA,NA,0,-8479267,5320152,-76.17055,43.05372
"8729","M",0,"A",NA,"HIAWATHA BLVD E & SEVENTH NORTH ST, , 13208","Hiawatha Blvd E. & Seventh North St.","DOC101014-10102014084333.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084333.tif","DOC101014-10102014084333.tif",2014-10-02,"Hiawatha Blvd E. & Seventh North St.",NA,"Change Piping Layout","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084333.tif",NA,NA,0,-8477826,5324592,-76.1576,43.08286
"8730","M",0,"M","L","899 HIAWATHA BLVD E, 13208","935 E HIAWATHA BLVD","DOC101014-10102014084400.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084400.tif","DOC101014-10102014084400.tif",2014-10-02,"935 Hiawatha Blvd E.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084400.tif",NA,NA,0,-8478061,5324336,-76.15972,43.08117
"8731","M",0,"A","L","813 GENANT DR, 13204","813 Genant Dr.","DOC101014-10102014084415.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084415.tif","DOC101014-10102014084415.tif",2014-10-01,"813 Genant Dr.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084415.tif",NA,NA,0,-8478225,5321820,-76.16119,43.06467
"8732","M",0,"A","L","825 GENANT DR, 13204","825 Genant Dr.","DOC101014-10102014084423.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084423.tif","DOC101014-10102014084423.tif",2014-10-01,"825 Genant Dr.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084423.tif",NA,NA,0,-8478299,5321872,-76.16186,43.06501
"8733","M",0,"A",NA,"213 WOODLAWN TERR, 13203","213 Woodlawn Terrace","DOC101014-10102014084430.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084430.tif","DOC101014-10102014084430.tif",2014-10-01,"213 Woodlawn Terrace",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084430.tif",NA,NA,0,-8474922,5322914,-76.13152,43.07185
"8734","M",0,"A","R","1050 N CLINTON ST, 13204","1050 N Clinton St.","DOC101014-10102014084437.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084437.tif","DOC101014-10102014084437.tif",2014-10-01,"1050 N Clinton St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084437.tif","341","2014",0,-8478442,5321897,-76.16314,43.06517
"8735","M",0,"A","L","519 S CLINTON ST, 13202","519 S. Clinton St.","DOC101014-10102014084452.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084452.tif","DOC101014-10102014084452.tif",2014-09-30,"519 S. Clinton St.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084452.tif",NA,NA,0,-8477373,5319064,-76.15354,43.04658
"8736","M",0,"A",NA,"165 CULBERT ST, 13206","165 Culbert St.","DOC101014-10102014084501.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084501.tif","DOC101014-10102014084501.tif",2014-09-30,"165 Culbert St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084501.tif",NA,NA,0,-8476921,5323121,-76.14947,43.07321
"8737","M",0,"A",NA,"552 GIFFORD ST, 13210","552 Gifford St.","DOC101014-10102014084508.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084508.tif","DOC101014-10102014084508.tif",2014-09-30,"552 Gifford St.",NA,"Retire Service At Curb Stop","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084508.tif",NA,NA,0,-8478829,5318563,-76.16662,43.04329
"8738","M",0,"A",NA,"ERIE ST & WILLIS AV, , 13204","Erie St. & Willis Ave.","DOC101014-10102014084524.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084524.tif","DOC101014-10102014084524.tif",2014-09-29,"Erie St. & Willis Ave.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084524.tif",NA,NA,0,-8481658,5319911,-76.19203,43.05214
"8739","M",0,"A",NA,"WALNUT AV & E FAYETTE ST, , 13210","Walnut Av. & E. Fayette St.","DOC101014-10102014084533.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084533.tif","DOC101014-10102014084533.tif",2014-09-29,"Walnut Av. & E. Fayette St.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084533.tif",NA,NA,0,-8474983,5319346,-76.13207,43.04843
"8740","M",0,"A",NA,"611 PARK ST, 13203","611 Park St.","DOC101014-10102014084541.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084541.tif","DOC101014-10102014084541.tif",2014-09-29,"611 Park St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101014-10102014084541.tif",NA,NA,0,-8476133,5321519,-76.1424,43.06269
"8741","M",0,"A",NA,"CAYUGA ST & AVERY AV, , 13204","Cayuga St. & Avery Av.","DOC101714-10172014094534.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094534.tif","DOC101714-10172014094534.tif",2014-10-16,"Cayuga St. & Avery Av.",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094534.tif",NA,NA,0,-8481727,5319499,-76.19265,43.04943
"8742","M",0,"A",NA,"124 DAVIS ST, 13204","124 Davis St.","DOC101714-10172014094543.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094543.tif","DOC101714-10172014094543.tif",2014-10-16,"124 Davis St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094543.tif",NA,NA,0,-8479128,5317990,-76.1693,43.03952
"8743","M",0,"A",NA,"CAYUGA ST & MYRTLE ST, , 13204","Cayuga St. & Myrtle St.","DOC101714-10172014094552.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094552.tif","DOC101714-10172014094552.tif",2014-10-16,"Cayuga St. & Myrtle St.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094552.tif","318","2014",0,-8481949,5319383,-76.19464,43.04867
"8744","M",0,"PP",NA,NA,"5396 ANVIL DR, CAMILLUS","DOC101714-10172014094608.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094608.tif","DOC101714-10172014094608.tif",2014-10-14,"5396 Anvil Dr, Camillus",NA,"Conduit Repairs","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094608.tif","282","2014",0,-8497077,5316527,-76.33054,43.02992
"8745","M",0,"A","R","110 W FAYETTE ST, 13202","110-114 W. Fayette St.","DOC101714-10172014094616.tif","S:\WORKSHEETS\Worksheets_2014-10","S:\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094616.tif","DOC101714-10172014094616.tif",2014-10-15,"110-114 W. Fayette St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2014-10\DOC101714-10172014094616.tif",NA,NA,0,-8477242,5319396,-76.15236,43.04876
